CustomerID,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single
50023,,1.4697709592339467,1.4488998585010107,-1.2904670891793082,-0.6729001566106634,-0.048392465173706926,-0.8570370963282503,1.5842900815015346,0.8957687826820517,-0.9242935509600374,-0.6831327552000691,-1.2433986633637468,-1.2242753481886726,1.0179225733228876,-0.5289955826260053,-0.26329780855981816,-0.1648781983412864,-0.6029314036845679,-0.8353614243477485,2.858212922000713,-0.28172888677622643,0.8146849599227606,-0.2802571342583128,-0.7567203567527586,-0.40964314813700775,1.8519133363922498,-0.22180770549828122,-1.0627085538844805,1.4610762729160982
50024,-1.1909035874323575,1.4697709592339467,1.2144520179692535,0.09484559393209205,1.2804011487350622,-0.048392465173706926,-0.08285035708588379,1.5842900815015346,-1.281017320404442,-0.39643451346171216,-0.3429279567450055,-0.6960667563895707,-0.6347186315719067,-0.982392989611792,1.8903749536732715,-0.26329780855981816,-0.1648781983412864,-0.6029314036845679,1.1970866392122446,-0.34986896613007135,-0.28172888677622643,-1.2274683456716928,-0.2802571342583128,1.3214921352072564,-0.40964314813700775,-0.539982071703269,-0.22180770549828122,-1.0627085538844805,-0.6844269656122359
50025,0.44529021827492354,-0.7152859460966897,-0.19223502522128919,-1.2904670891793082,1.2804011487350622,-0.772992409131072,-0.4699437267070671,-0.631197538680691,-0.19262426886119507,-0.9242935509600374,-0.6831327552000691,-0.42240080290248266,0.6053834275185317,-0.982392989611792,-0.5289955826260053,-0.26329780855981816,-0.1648781983412864,-0.6029314036845679,1.1970866392122446,-0.34986896613007135,-0.28172888677622643,0.8146849599227606,-0.2802571342583128,-0.7567203567527586,-0.40964314813700775,-0.539982071703269,-0.22180770549828122,-1.0627085538844805,1.4610762729160982
50026,-1.1909035874323575,-0.7152859460966897,-0.07501110495541062,-1.2904670891793082,-0.6729001566106634,1.4008074227410234,1.4655231213988493,-0.631197538680691,1.712063571339487,-0.39643451346171216,-0.6831327552000691,-0.1487348494153946,-0.7160367993811158,-0.982392989611792,1.8903749536732715,-0.26329780855981816,-0.1648781983412864,1.6585634682302337,-0.8353614243477485,-0.34986896613007135,-0.28172888677622643,-1.2274683456716928,-0.2802571342583128,-0.7567203567527586,-0.40964314813700775,1.8519133363922498,-0.22180770549828122,-1.0627085538844805,1.4610762729160982
50027,-0.2559356984567683,1.4697709592339467,-1.1300263873483176,0.09484559393209205,-0.6729001566106634,0.6762074787836582,-0.8570370963282503,-0.631197538680691,-0.7368207946328185,-0.39643451346171216,-0.6831327552000691,0.3985970575587815,-0.08582099885974545,1.0179225733228876,-0.5289955826260053,-0.26329780855981816,-0.1648781983412864,-0.6029314036845679,-0.8353614243477485,2.858212922000713,-0.28172888677622643,0.8146849599227606,-0.2802571342583128,-0.7567203567527586,-0.40964314813700775,-0.539982071703269,-0.22180770549828122,-1.0627085538844805,-0.6844269656122359
50028,,1.4697709592339467,-0.4266828657530463,-1.2904670891793082,-0.6729001566106634,-0.048392465173706926,-0.4699437267070671,1.5842900815015346,1.1678670455678635,-0.9242935509600374,0.3374816401651217,0.12493110407169346,-1.1022980964748588,-0.982392989611792,1.8903749536732715,-0.26329780855981816,-0.1648781983412864,-0.6029314036845679,-0.8353614243477485,2.858212922000713,-0.28172888677622643,0.8146849599227606,-0.2802571342583128,1.3214921352072564,-0.40964314813700775,-0.539982071703269,-0.22180770549828122,-1.0627085538844805,-0.6844269656122359
50029,0.912774162762718,-0.7152859460966897,,-1.2904670891793082,-0.6729001566106634,0.6762074787836582,1.8526164910200327,-0.631197538680691,0.62367051979624,-0.39643451346171216,-0.6831327552000691,2.861590638942574,-1.1022980964748588,-0.982392989611792,1.8903749536732715,-0.26329780855981816,-0.1648781983412864,-0.6029314036845679,1.1970866392122446,-0.34986896613007135,-0.28172888677622643,0.8146849599227606,-0.2802571342583128,1.3214921352072564,-0.40964314813700775,-0.539982071703269,-0.22180770549828122,0.9409917670698481,-0.6844269656122359
50030,-0.6065486568226142,1.4697709592339467,-0.19223502522128919,-1.2904670891793082,-0.6729001566106634,-0.772992409131072,-0.8570370963282503,-0.631197538680691,-0.4647225317470068,0.13142452403661314,-0.0027231582899418776,0.6722630110458696,0.2597812143293931,-0.982392989611792,-0.5289955826260053,-0.26329780855981816,-0.1648781983412864,-0.6029314036845679,-0.8353614243477485,2.858212922000713,-0.28172888677622643,-1.2274683456716928,-0.2802571342583128,-0.7567203567527586,-0.40964314813700775,-0.539982071703269,-0.22180770549828122,-1.0627085538844805,1.4610762729160982
50031,-0.9571616151884601,-0.7152859460966897,-1.1300263873483176,-1.2904670891793082,-0.6729001566106634,-0.048392465173706926,-0.8570370963282503,-0.631197538680691,-0.7368207946328185,-0.9242935509600374,-0.6831327552000691,1.2195949180200458,-0.6957072574288135,-0.982392989611792,-0.5289955826260053,3.7979807179929934,-0.1648781983412864,-0.6029314036845679,-0.8353614243477485,-0.34986896613007135,-0.28172888677622643,0.8146849599227606,-0.2802571342583128,1.3214921352072564,-0.40964314813700775,-0.539982071703269,-0.22180770549828122,-1.0627085538844805,-0.6844269656122359
50032,-1.1909035874323575,-0.7152859460966897,-0.30945894548716774,-1.2904670891793082,0.3037504960621994,-0.048392465173706926,-0.4699437267070671,-0.631197538680691,0.3515722569104283,-0.39643451346171216,-0.6831327552000691,-1.2433986633637468,-0.3297755022873727,1.0179225733228876,-0.5289955826260053,-0.26329780855981816,-0.1648781983412864,1.6585634682302337,-0.8353614243477485,-0.34986896613007135,-0.28172888677622643,0.8146849599227606,-0.2802571342583128,1.3214921352072564,-0.40964314813700775,-0.539982071703269,-0.22180770549828122,-1.0627085538844805,-0.6844269656122359
50033,2.3152259962261015,-0.7152859460966897,-0.07501110495541062,0.09484559393209205,0.3037504960621994,0.6762074787836582,0.3042430125352995,1.5842900815015346,1.1678670455678635,-0.39643451346171216,-0.6831327552000691,-1.2433986633637468,-0.8990026769518362,-0.982392989611792,1.8903749536732715,-0.26329780855981816,-0.1648781983412864,-0.6029314036845679,-0.8353614243477485,-0.34986896613007135,-0.28172888677622643,-1.2274683456716928,-0.2802571342583128,-0.7567203567527586,2.441149094151439,-0.539982071703269,-0.22180770549828122,-1.0627085538844805,-0.6844269656122359
50034,0.3284192321529749,1.4697709592339467,-0.6611307062848034,0.09484559393209205,0.3037504960621994,-0.772992409131072,1.4655231213988493,-0.631197538680691,-1.281017320404442,0.13142452403661314,-0.3429279567450055,1.7669268249942218,0.6460425114231362,1.0179225733228876,-0.5289955826260053,-0.26329780855981816,-0.1648781983412864,-0.6029314036845679,-0.8353614243477485,2.858212922000713,-0.28172888677622643,0.8146849599227606,-0.2802571342583128,-0.7567203567527586,-0.40964314813700775,-0.539982071703269,-0.22180770549828122,-1.0627085538844805,-0.6844269656122359
50035,,1.4697709592339467,-0.8955785468165606,0.09484559393209205,-0.6729001566106634,-0.048392465173706926,1.078429751777666,-0.631197538680691,0.62367051979624,-0.39643451346171216,-0.6831327552000691,-0.6960667563895707,-1.1226276384271612,-0.982392989611792,-0.5289955826260053,-0.26329780855981816,-0.1648781983412864,-0.6029314036845679,-0.8353614243477485,2.858212922000713,-0.28172888677622643,-1.2274683456716928,-0.2802571342583128,-0.7567203567527586,2.441149094151439,-0.539982071703269,-0.22180770549828122,-1.0627085538844805,-0.6844269656122359
50036,-1.1909035874323575,-0.7152859460966897,,0.09484559393209205,-0.6729001566106634,-0.772992409131072,-0.8570370963282503,-0.631197538680691,2.2562600971111104,-0.9242935509600374,-0.3429279567450055,-0.6960667563895707,-1.1022980964748588,-0.982392989611792,1.8903749536732715,-0.26329780855981816,-0.1648781983412864,-0.6029314036845679,-0.8353614243477485,-0.34986896613007135,-0.28172888677622643,0.8146849599227606,-0.2802571342583128,-0.7567203567527586,2.441149094151439,-0.539982071703269,-0.22180770549828122,-1.0627085538844805,-0.6844269656122359
50037,,-0.7152859460966897,-0.07501110495541062,-1.2904670891793082,-0.6729001566106634,0.6762074787836582,1.078429751777666,-0.631197538680691,0.62367051979624,-0.9242935509600374,-0.3429279567450055,-0.6960667563895707,-1.1632867223317656,-0.982392989611792,-0.5289955826260053,-0.26329780855981816,-0.1648781983412864,-0.6029314036845679,-0.8353614243477485,-0.34986896613007135,-0.28172888677622643,0.8146849599227606,-0.2802571342583128,-0.7567203567527586,2.441149094151439,-0.539982071703269,-0.22180770549828122,0.9409917670698481,-0.6844269656122359
50038,-1.0740326013104087,-0.7152859460966897,1.3316759382351322,,-0.6729001566106634,-0.772992409131072,-0.8570370963282503,-0.631197538680691,-1.281017320404442,-0.9242935509600374,-0.6831327552000691,-0.6960667563895707,-1.0209799286656498,-0.982392989611792,1.8903749536732715,-0.26329780855981816,-0.1648781983412864,-0.6029314036845679,-0.8353614243477485,-0.34986896613007135,-0.28172888677622643,0.8146849599227606,-0.2802571342583128,-0.7567203567527586,2.441149094151439,-0.539982071703269,-0.22180770549828122,-1.0627085538844805,-0.6844269656122359
50039,2.3152259962261015,-0.7152859460966897,1.6833476990327678,-1.2904670891793082,-1.649550809283526,-0.772992409131072,-0.08285035708588379,1.5842900815015346,0.07947399402461662,-0.39643451346171216,-0.6831327552000691,-0.1487348494153946,0.3410993821386022,1.0179225733228876,-0.5289955826260053,-0.26329780855981816,-0.1648781983412864,-0.6029314036845679,1.1970866392122446,-0.34986896613007135,-0.28172888677622643,0.8146849599227606,-0.2802571342583128,-0.7567203567527586,-0.40964314813700775,-0.539982071703269,-0.22180770549828122,0.9409917670698481,-0.6844269656122359
50040,-1.1909035874323575,-0.7152859460966897,,0.09484559393209205,0.3037504960621994,-0.048392465173706926,-0.8570370963282503,1.5842900815015346,-0.19262426886119507,-0.9242935509600374,-0.6831327552000691,-0.9697327098766588,-1.041309470617952,-0.982392989611792,-0.5289955826260053,-0.26329780855981816,-0.1648781983412864,-0.6029314036845679,-0.8353614243477485,-0.34986896613007135,-0.28172888677622643,0.8146849599227606,-0.2802571342583128,-0.7567203567527586,2.441149094151439,-0.539982071703269,-0.22180770549828122,0.9409917670698481,-0.6844269656122359
50041,1.4971290933724613,-0.7152859460966897,0.1594367355763465,-1.2904670891793082,-0.6729001566106634,0.6762074787836582,-0.08285035708588379,-0.631197538680691,,0.13142452403661314,0.3374816401651217,-0.1487348494153946,2.4757012871303403,1.0179225733228876,-0.5289955826260053,-0.26329780855981816,-0.1648781983412864,-0.6029314036845679,1.1970866392122446,-0.34986896613007135,-0.28172888677622643,-1.2274683456716928,-0.2802571342583128,-0.7567203567527586,-0.40964314813700775,-0.539982071703269,4.508409650393094,-1.0627085538844805,1.4610762729160982
50042,0.44529021827492354,-0.7152859460966897,,-1.2904670891793082,-0.6729001566106634,-0.048392465173706926,0.3042430125352995,-0.631197538680691,-1.0089190575186302,-0.39643451346171216,-0.6831327552000691,0.9459289645329576,-1.0616390125702544,-0.982392989611792,1.8903749536732715,-0.26329780855981816,-0.1648781983412864,-0.6029314036845679,1.1970866392122446,-0.34986896613007135,-0.28172888677622643,0.8146849599227606,-0.2802571342583128,-0.7567203567527586,2.441149094151439,-0.539982071703269,-0.22180770549828122,0.9409917670698481,-0.6844269656122359
50043,-0.8402906290665114,1.4697709592339467,-0.5439067860189248,-1.2904670891793082,-0.6729001566106634,-0.772992409131072,-0.4699437267070671,-0.631197538680691,-1.0089190575186302,0.13142452403661314,1.3580960355303127,-0.1487348494153946,0.3410993821386022,1.0179225733228876,-0.5289955826260053,-0.26329780855981816,-0.1648781983412864,-0.6029314036845679,1.1970866392122446,-0.34986896613007135,-0.28172888677622643,-1.2274683456716928,-0.2802571342583128,-0.7567203567527586,-0.40964314813700775,-0.539982071703269,-0.22180770549828122,-1.0627085538844805,-0.6844269656122359
50044,0.09467725990907762,1.4697709592339467,-1.1300263873483176,-1.2904670891793082,0.3037504960621994,-0.772992409131072,0.3042430125352995,-0.631197538680691,1.712063571339487,-0.39643451346171216,-0.6831327552000691,-0.9697327098766588,0.19879258847248632,1.0179225733228876,-0.5289955826260053,-0.26329780855981816,-0.1648781983412864,-0.6029314036845679,1.1970866392122446,-0.34986896613007135,-0.28172888677622643,-1.2274683456716928,-0.2802571342583128,1.3214921352072564,-0.40964314813700775,-0.539982071703269,-0.22180770549828122,-1.0627085538844805,1.4610762729160982
50045,-0.6065486568226142,-0.7152859460966897,-0.4266828657530463,,-0.6729001566106634,-0.048392465173706926,-0.08285035708588379,-0.631197538680691,1.1678670455678635,-0.9242935509600374,-0.6831327552000691,-0.1487348494153946,-0.959991302808743,-0.982392989611792,1.8903749536732715,-0.26329780855981816,-0.1648781983412864,-0.6029314036845679,1.1970866392122446,-0.34986896613007135,-0.28172888677622643,0.8146849599227606,-0.2802571342583128,-0.7567203567527586,2.441149094151439,-0.539982071703269,-0.22180770549828122,-1.0627085538844805,1.4610762729160982
50046,-1.1909035874323575,-0.7152859460966897,0.8627802571716179,,-0.6729001566106634,0.6762074787836582,-1.2441304659494337,1.5842900815015346,0.07947399402461662,-0.39643451346171216,-0.6831327552000691,-0.9697327098766588,-0.9396617608564407,-0.982392989611792,1.8903749536732715,3.7979807179929934,-0.1648781983412864,-0.6029314036845679,-0.8353614243477485,-0.34986896613007135,-0.28172888677622643,0.8146849599227606,-0.2802571342583128,-0.7567203567527586,2.441149094151439,-0.539982071703269,-0.22180770549828122,-1.0627085538844805,-0.6844269656122359
50047,-1.1909035874323575,1.4697709592339467,,0.09484559393209205,1.2804011487350622,1.4008074227410234,-1.2441304659494337,-0.631197538680691,1.4399653084536752,-0.39643451346171216,-0.6831327552000691,-1.2433986633637468,-1.1022980964748588,-0.982392989611792,-0.5289955826260053,3.7979807179929934,-0.1648781983412864,-0.6029314036845679,-0.8353614243477485,-0.34986896613007135,-0.28172888677622643,-1.2274683456716928,-0.2802571342583128,-0.7567203567527586,2.441149094151439,-0.539982071703269,-0.22180770549828122,-1.0627085538844805,1.4610762729160982
